pwm,m1,m2,m3,m4,mean
-52,-89.829839,-91.486537,-86.884598,-88.541296,-89.185568
-53,-91.670614,-93.143235,-88.357219,-90.197994,-90.842266
-54,-93.51139,-95.168088,-90.197994,-92.222847,-92.77508
-55,-95.72032,-97.008863,-92.406925,-93.879545,-94.753913
-56,-97.745173,-99.033716,-94.063622,-96.272553,-96.778766
-57,-99.217794,-101.058569,-96.272553,-97.929251,-98.619542
-58,-100.690414,-103.083422,-97.745173,-99.585949,-100.276239
-59,-102.899344,-104.371965,-99.954104,-101.794879,-102.255073
-60,-104.924197,-106.580895,-101.610802,-103.267499,-104.095848
-61,-106.21274,-108.605748,-103.083422,-105.108275,-105.752546
-62,-108.973903,-110.814679,-104.556042,-106.94905,-107.823419
-63,-110.078368,-112.103221,-106.580895,-109.157981,-109.480116
-64,-112.103221,-113.759919,-108.053515,-110.630601,-111.136814
-65,-113.943997,-115.232539,-110.446523,-112.655454,-113.069628
-66,-115.048462,-117.44147,-112.103221,-114.312152,-114.726326
-67,-117.073315,-119.282245,-113.575842,-116.337005,-116.567102
-68,-117.257392,-121.123021,-115.232539,-117.073315,-117.671567
-69,-120.018555,-122.779719,-117.257392,-119.834478,-119.972536
-70,-121.491176,-124.252339,-119.098168,-121.491176,-121.583215
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0
9,1.288543,1.656698,1.288543,1.288543,1.380582
10,3.313396,3.497473,3.313396,3.497473,3.405434
11,5.154171,5.522326,5.154171,5.154171,5.24621
12,7.179024,7.363102,6.994946,7.363102,7.225043
13,9.203877,9.387954,8.835722,9.019799,9.111838
14,11.044652,11.596885,10.676497,11.044652,11.090672
15,13.253583,13.43766,12.70135,13.069505,13.115525
16,14.726203,15.094358,14.358048,14.726203,14.726203
17,16.751056,17.119211,16.014746,16.566979,16.612998
18,18.591831,18.959987,18.039599,18.407754,18.499793
19,20.800762,21.168917,19.880374,20.616684,20.616684
20,22.641537,23.377847,22.089305,22.45746,22.641537
21,24.850468,25.218623,23.93008,24.66639,24.66639
22,26.875321,27.243476,25.954933,26.691243,26.691243
23,28.900174,29.268329,27.795708,28.716096,28.670077
24,31.109104,31.661337,30.004639,30.925027,30.925027
25,33.318035,33.68619,31.845414,33.133957,32.995899
26,35.342887,35.89512,34.054345,34.790655,35.020752
27,37.735896,38.288128,36.079198,37.183663,37.321721
28,39.760748,39.944826,38.104051,39.392593,39.300555
29,41.969679,42.153756,40.128904,41.417446,41.417446
30,44.178609,44.546764,42.337834,43.626377,43.672396
31,46.203462,46.571617,44.362687,45.65123,45.697249
32,48.412393,49.148703,46.203462,47.86016,47.90618
33,50.805401,51.173556,48.59647,49.885013,50.11511
34,52.830254,53.566564,50.253168,52.093944,52.185982
35,55.039184,55.591417,52.462099,54.302874,54.348893
36,57.248115,57.61627,54.486952,56.511804,56.465785
37,59.08889,59.8252,56.511804,58.536657,58.490638
38,61.481898,62.218208,59.08889,60.745588,60.883646
39,63.690829,63.690829,60.929665,62.586363,62.724421
40,65.899759,66.267914,62.954518,64.979371,65.025391
41,67.740534,68.660922,65.163449,66.820147,67.096263
42,69.949465,70.869853,66.820147,69.213155,69.213155
43,72.158395,72.894705,69.029077,70.869853,71.238008
44,73.999171,74.367326,71.238008,72.894705,73.124802
45,76.392179,77.128489,73.446938,75.103636,75.51781
46,78.232954,78.601109,74.919558,77.496644,77.312566
47,80.073729,81.362272,76.760334,79.521497,79.429458
48,82.650815,82.834893,79.337419,81.178195,81.50033
49,84.49159,85.227901,80.81004,83.387125,83.479164
50,86.332366,86.700521,82.834893,84.859746,85.181881
51,87.989064,88.725374,85.043823,87.252754,87.252754
52,90.197994,91.486537,86.884598,89.461684,89.507703
53,92.222847,92.77508,88.173141,91.118382,91.072362
54,94.063622,95.352165,90.750227,92.959157,93.281293
55,96.088475,96.640708,92.222847,94.799933,94.937991
56,97.929251,98.849638,94.2477,96.824786,96.962844
57,100.138181,101.058569,96.45663,99.033716,99.171774
58,101.426724,102.715267,98.113328,100.322259,100.644394
59,103.451577,104.74012,99.401871,102.347112,102.48517
60,105.47643,106.396818,101.794879,104.187887,104.464003
61,107.133128,108.421671,103.267499,106.21274,106.258759
62,109.526136,109.894291,104.924197,107.68536,108.007496
63,110.630601,111.735066,106.94905,109.342058,109.664194
64,111.550989,113.943997,108.789826,111.550989,111.45895
65,113.023609,115.600695,110.630601,113.207687,113.115648
66,115.600695,116.70516,112.103221,114.864384,114.818365
67,117.993703,119.098168,113.943997,116.889237,116.981276
68,117.993703,120.386711,115.416617,118.91409,118.17778
69,120.018555,122.595641,117.625547,120.386711,120.156614
70,122.595641,124.068261,119.282245,121.675253,121.90535
-1,0.0,0.0,0.0,0.0,0.0
-2,0.0,0.0,0.0,0.0,0.0
-3,0.0,0.0,0.0,0.0,0.0
-4,0.0,0.0,0.0,0.0,0.0
-5,0.0,0.0,0.0,0.0,0.0
-6,0.0,0.0,0.0,0.0,0.0
-7,0.0,0.0,0.0,0.0,0.0
-8,0.0,0.0,0.0,0.0,0.0
-9,-1.47262,-1.47262,-0.920388,-0.920388,-1.196504
-10,-3.313396,-3.497473,-3.129318,-3.497473,-3.359415
-11,-5.154171,-5.522326,-4.970094,-5.154171,-5.20019
-12,-6.994946,-7.547179,-6.810869,-7.179024,-7.133005
-13,-9.019799,-9.387954,-8.835722,-9.019799,-9.065819
-14,-11.044652,-11.412807,-10.676497,-10.860575,-10.998633
-15,-12.885428,-13.43766,-12.70135,-12.70135,-12.931447
-16,-14.542126,-14.910281,-14.173971,-14.542126,-14.542126
-17,-16.751056,-17.119211,-16.198823,-16.751056,-16.705037
-18,-18.775909,-19.144064,-18.039599,-18.591831,-18.637851
-19,-20.616684,-20.984839,-20.064452,-20.432607,-20.524646
-20,-22.825615,-23.19377,-21.905227,-22.45746,-22.595518
-21,-24.66639,-25.218623,-23.746003,-24.66639,-24.574351
-22,-26.875321,-27.427553,-26.139011,-26.691243,-26.783282
-23,-28.900174,-29.636484,-28.163863,-28.532019,-28.808135
-24,-31.109104,-31.477259,-29.820561,-30.372794,-30.69493
-25,-33.318035,-34.054345,-32.029492,-32.765802,-33.041918
-26,-35.15881,-35.89512,-33.870267,-34.974732,-34.974732
-27,-37.183663,-37.919973,-36.263275,-36.999585,-37.091624
-28,-39.576671,-40.497059,-38.104051,-39.024438,-39.300555
-29,-41.601524,-42.705989,-40.128904,-41.233369,-41.417446
-30,-43.994532,-44.730842,-42.521912,-43.258222,-43.626377
-31,-46.019385,-46.571617,-44.362687,-45.098997,-45.513172
-32,-48.228315,-49.516858,-46.571617,-47.307928,-47.90618
-33,-50.253168,-51.173556,-48.412393,-49.700936,-49.885013
-34,-52.646176,-53.566564,-50.805401,-51.725788,-52.185982
-35,-54.486952,-55.959572,-52.278021,-53.382486,-54.026758
-36,-56.695882,-57.984425,-54.671029,-55.775494,-56.281708
-37,-59.08889,-60.377433,-57.064037,-58.168502,-58.674716
-38,-61.297821,-62.402286,-58.720735,-60.009278,-60.60753
-39,-63.138596,-64.611216,-60.745588,-62.218208,-62.678402
-40,-65.347526,-66.636069,-63.138596,-64.058984,-64.795294
-41,-67.556457,-68.476845,-64.611216,-66.083837,-66.682089
-42,-69.58131,-71.05393,-67.004224,-68.660922,-69.075097
-43,-71.79024,-72.710628,-68.845,-70.501697,-70.961891
-44,-73.815093,-74.919558,-70.685775,-72.342473,-72.940725
-45,-76.024024,-77.312566,-72.894705,-74.367326,-75.149655
-46,-77.864799,-78.785187,-75.103636,-76.392179,-77.03645
-47,-79.889652,-81.54635,-76.760334,-78.417032,-79.153342
-48,-82.098582,-83.571203,-78.601109,-80.81004,-81.270233
-49,-84.123435,-85.596056,-80.625962,-82.466737,-83.203048
-50,-85.964211,-87.436831,-82.466737,-84.307513,-85.043823
-51,-87.989064,-89.645762,-84.675668,-86.700521,-87.252754
-52,-89.829839,-91.486537,-86.884598,-88.725374,-89.231587
-53,-91.854692,-93.143235,-88.909451,-90.382072,-91.072362
-54,-93.879545,-94.98401,-90.566149,-92.03877,-92.867118
-55,-95.72032,-97.008863,-92.591002,-94.431778,-94.937991
-56,-97.745173,-99.033716,-94.2477,-95.904398,-96.732747
-57,-99.585949,-101.242646,-95.72032,-97.561096,-98.527503
-58,-101.242646,-102.347112,-97.929251,-100.138181,-100.414298
-59,-102.899344,-104.556042,-99.585949,-101.610802,-102.163034
-60,-105.108275,-106.764973,-101.426724,-103.819732,-104.279926
-61,-106.580895,-108.421671,-102.899344,-105.47643,-105.844585
-62,-108.605748,-109.710213,-104.924197,-107.133128,-107.593322
-63,-110.446523,-112.655454,-106.580895,-108.789826,-109.618175
-64,-111.919144,-114.680307,-108.237593,-110.446523,-111.320892
-65,-114.128074,-116.152927,-110.814679,-111.919144,-113.253706
-66,-113.575842,-117.809625,-111.919144,-114.496229,-114.45021
-67,-116.889237,-119.466323,-113.391764,-116.337005,-116.521082
-68,-118.91409,-121.491176,-115.416617,-117.809625,-118.407877
-69,-119.282245,-123.516029,-117.625547,-119.6504,-120.018555
-70,-122.411563,-124.988649,-119.282245,-120.938943,-121.90535
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0
9,1.656698,1.288543,1.288543,1.288543,1.380582
10,3.313396,3.681551,3.129318,3.313396,3.359415
11,5.338249,5.522326,4.970094,5.154171,5.24621
12,7.179024,7.363102,6.810869,7.179024,7.133005
13,9.019799,9.387954,8.651644,9.019799,9.019799
14,11.044652,11.412807,10.860575,11.044652,11.090672
15,12.885428,13.253583,12.70135,13.069505,12.977467
16,14.726203,14.910281,14.173971,14.726203,14.634164
17,16.751056,16.935134,16.198823,16.566979,16.612998
18,18.591831,18.959987,18.039599,18.775909,18.591831
19,20.800762,21.168917,20.064452,20.616684,20.662704
20,23.009692,23.377847,22.089305,22.641537,22.779595
21,24.850468,25.4027,23.746003,24.482313,24.620371
22,26.875321,27.427553,25.954933,26.691243,26.737263
23,28.900174,29.452406,27.979786,28.532019,28.716096
24,30.925027,31.661337,30.004639,30.925027,30.879007
25,33.318035,33.870267,31.661337,33.318035,33.041918
26,35.526965,35.711043,34.054345,34.790655,35.020752
27,37.551818,37.735896,35.89512,37.183663,37.091624
28,39.576671,40.312981,37.735896,39.208516,39.208516
29,41.969679,42.337834,40.312981,41.233369,41.463466
30,43.994532,44.362687,42.521912,43.442299,43.580357
31,46.019385,46.38754,44.178609,45.467152,45.513172
32,48.412393,48.780548,46.38754,47.676083,47.814141
33,50.621323,50.989478,48.228315,50.069091,49.977052
34,52.646176,53.382486,50.621323,52.278021,52.232002
35,54.855107,55.223262,52.462099,54.118796,54.164816
36,57.064037,57.61627,55.039184,55.959572,56.419766
37,59.272968,59.641123,56.87996,58.720735,58.628696
38,61.665976,62.218208,58.904812,60.929665,60.929665
39,63.690829,64.058984,60.745588,62.770441,62.81646
40,65.715681,66.083837,63.138596,64.979371,64.979371
41,67.740534,68.660922,65.163449,67.004224,67.142282
42,69.949465,70.869853,67.004224,69.213155,69.259174
43,72.158395,72.342473,69.029077,71.238008,71.191988
44,74.183248,74.551403,71.238008,73.078783,73.262861
45,76.392179,77.312566,73.078783,75.103636,75.471791
46,78.232954,78.601109,74.551403,77.312566,77.174508
47,80.441885,81.54635,77.312566,79.521497,79.705574
48,82.466737,82.834893,78.969264,81.178195,81.362272
49,84.307513,85.411978,81.178195,83.571203,83.617222
50,85.780133,87.252754,82.650815,85.411978,85.27392
51,88.173141,88.909451,85.043823,87.252754,87.344792
52,89.829839,90.750227,87.068676,88.725374,89.093529
53,92.03877,92.77508,88.541296,91.302459,91.164401
54,94.2477,94.799933,90.382072,92.959157,93.097215
55,96.088475,96.640708,92.591002,94.799933,95.03003
56,97.745173,98.481483,94.615855,96.45663,96.824786
57,99.585949,101.058569,95.904398,98.849638,98.849638
58,101.242646,102.715267,97.561096,100.874491,100.598375
59,103.635654,103.819732,99.954104,102.715267,102.531189
60,104.371965,106.396818,101.426724,104.371965,104.141868
61,107.317205,108.421671,103.451577,106.21274,106.350798
62,108.789826,109.894291,104.74012,107.501283,107.73138
63,110.814679,111.182834,107.317205,109.526136,109.710213
64,112.839531,113.943997,108.421671,111.550989,111.689047
65,114.496229,115.048462,110.446523,112.655454,113.161667
66,115.96885,117.625547,112.287299,115.232539,115.278559
67,117.625547,119.466323,113.207687,116.70516,116.751179
68,117.625547,120.938943,115.048462,118.730013,118.085741
69,120.938943,122.227486,117.625547,120.386711,120.294672
70,120.386711,124.804571,119.282245,122.227486,121.675253
-1,0.0,0.0,0.0,0.0,0.0
-2,0.0,0.0,0.0,0.0,0.0
-3,0.0,0.0,0.0,0.0,0.0
-4,0.0,0.0,0.0,0.0,0.0
-5,0.0,0.0,0.0,0.0,0.0
-6,0.0,0.0,0.0,0.0,0.0
-7,0.0,0.0,0.0,0.0,0.0
-8,0.0,0.0,0.0,0.0,0.0
-9,-1.47262,-1.288543,-1.104465,-1.288543,-1.288543
-10,-3.497473,-3.681551,-3.129318,-3.313396,-3.405434
-11,-5.154171,-5.522326,-4.970094,-5.154171,-5.20019
-12,-7.179024,-7.547179,-6.626791,-7.179024,-7.133005
-13,-9.019799,-9.572032,-8.835722,-9.203877,-9.157858
-14,-10.860575,-11.412807,-10.49242,-11.044652,-10.952614
-15,-13.069505,-13.43766,-12.70135,-13.069505,-13.069505
-16,-14.726203,-15.094358,-14.358048,-14.542126,-14.680184
-17,-16.751056,-17.119211,-16.198823,-16.566979,-16.659017
-18,-18.591831,-19.328142,-18.039599,-18.407754,-18.591831
-19,-20.616684,-20.984839,-19.880374,-20.616684,-20.524646
-20,-22.825615,-23.19377,-22.089305,-22.45746,-22.641537
-21,-24.850468,-25.586778,-23.93008,-24.66639,-24.758429
-22,-26.875321,-27.427553,-26.139011,-26.507166,-26.737263
-23,-28.900174,-29.636484,-27.979786,-28.532019,-28.762115
-24,-30.925027,-31.845414,-29.820561,-30.740949,-30.832988
-25,-33.133957,-34.054345,-32.213569,-32.765802,-33.041918
-26,-35.15881,-35.89512,-33.870267,-34.790655,-34.928713
-27,-37.36774,-38.288128,-36.263275,-36.63143,-37.137644
-28,-39.392593,-40.128904,-38.104051,-38.840361,-39.116477
-29,-41.601524,-42.521912,-40.312981,-40.865214,-41.325408
-30,-43.810454,-44.546764,-42.153756,-43.074144,-43.39628
-31,-45.835307,-46.755695,-44.546764,-45.283075,-45.60521
-32,-48.228315,-49.33278,-46.571617,-47.307928,-47.86016
-33,-50.437246,-51.541711,-48.59647,-49.33278,-49.977052
-34,-52.462099,-53.382486,-50.805401,-51.725788,-52.093944
-35,-54.671029,-55.959572,-52.830254,-53.750641,-54.302874
-36,-56.87996,-57.61627,-54.671029,-56.143649,-56.327727
-37,-59.272968,-60.009278,-57.064037,-57.800347,-58.536657
-38,-61.113743,-62.218208,-58.720735,-60.377433,-60.60753
-39,-63.138596,-64.611216,-60.745588,-62.034131,-62.632383
-40,-65.531604,-66.451992,-63.138596,-64.427139,-64.887333
-41,-67.556457,-69.029077,-64.427139,-66.451992,-66.866166
-42,-69.58131,-71.05393,-67.188302,-68.660922,-69.121116
-43,-71.606163,-72.710628,-68.845,-70.31762,-70.869853
-44,-73.815093,-74.919558,-70.685775,-72.710628,-73.032764
-45,-75.839946,-77.128489,-72.710628,-74.367326,-75.011597
-46,-77.864799,-79.705574,-75.287713,-76.392179,-77.312566
-47,-79.889652,-81.178195,-76.760334,-78.601109,-79.107322
-48,-82.098582,-83.203048,-78.785187,-80.441885,-81.132175
-49,-84.123435,-85.227901,-80.81004,-82.834893,-83.249067
-50,-85.964211,-87.252754,-82.466737,-84.675668,-85.089842
-51,-87.989064,-89.829839,-84.675668,-86.332366,-87.206734
-52,-90.013917,-91.854692,-86.884598,-88.173141,-89.231587
-53,-92.03877,-93.879545,-88.725374,-90.566149,-91.302459
-54,-93.695467,-95.72032,-90.197994,-91.854692,-92.867118
-55,-95.168088,-97.745173,-92.77508,-94.2477,-94.98401
-56,-97.561096,-99.770026,-94.615855,-96.272553,-97.054882
-57,-99.217794,-101.610802,-95.904398,-97.929251,-98.665561
-58,-101.610802,-102.899344,-97.561096,-99.954104,-100.506336
-59,-103.083422,-104.924197,-99.585949,-101.794879,-102.347112
-60,-104.924197,-106.396818,-101.610802,-102.899344,-103.95779
-61,-105.844585,-108.605748,-102.899344,-104.924197,-105.568469
-62,-108.237593,-110.446523,-104.556042,-107.317205,-107.639341
-63,-110.262446,-112.839531,-107.133128,-108.789826,-109.756233
-64,-112.471376,-114.312152,-108.053515,-110.998756,-111.45895
-65,-113.759919,-116.152927,-110.078368,-112.655454,-113.161667
-66,-116.152927,-117.809625,-112.287299,-114.312152,-115.140501
-67,-117.44147,-119.6504,-113.575842,-115.96885,-116.65914
-68,-118.730013,-121.491176,-115.416617,-117.809625,-118.361858
-69,-121.491176,-123.331951,-117.257392,-119.6504,-120.43273
-70,-121.491176,-125.356804,-119.282245,-121.123021,-121.813311
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0
9,1.47262,1.47262,1.288543,1.104465,1.334562
10,3.313396,3.681551,3.129318,3.313396,3.359415
11,5.154171,5.522326,4.970094,5.154171,5.20019
12,7.179024,7.547179,6.994946,7.179024,7.225043
13,9.203877,9.387954,8.651644,9.019799,9.065819
14,11.044652,11.412807,10.860575,11.044652,11.090672
15,13.069505,13.253583,12.70135,13.069505,13.023486
16,14.726203,14.910281,14.173971,14.542126,14.588145
17,16.751056,17.119211,16.198823,16.566979,16.659017
18,18.591831,19.144064,18.223676,18.591831,18.637851
19,20.616684,20.984839,20.248529,20.616684,20.616684
20,22.825615,23.19377,22.089305,22.641537,22.687557
21,25.034545,25.4027,23.93008,24.66639,24.758429
22,26.875321,27.611631,25.954933,26.875321,26.829301
23,29.084251,29.636484,27.795708,28.716096,28.808135
24,31.109104,31.477259,30.188716,30.740949,30.879007
25,33.133957,33.68619,31.845414,32.949879,32.90386
26,35.526965,35.526965,34.238422,35.15881,35.112791
27,37.735896,37.735896,35.89512,37.183663,37.137644
28,39.760748,40.312981,37.919973,39.392593,39.346574
29,41.969679,42.337834,40.497059,41.601524,41.601524
30,43.994532,44.362687,42.521912,43.626377,43.626377
31,46.019385,46.571617,44.178609,45.835307,45.65123
32,48.412393,48.59647,46.38754,47.86016,47.814141
33,50.437246,50.805401,48.412393,49.885013,49.885013
34,52.646176,53.014331,50.621323,51.909866,52.047924
35,55.039184,55.039184,52.462099,54.302874,54.210835
36,57.248115,57.248115,54.855107,56.695882,56.511804
37,59.272968,59.641123,56.87996,58.35258,58.536657
38,61.297821,61.665976,58.536657,60.56151,60.515491
39,63.506751,64.611216,60.745588,62.770441,62.908499
40,65.531604,66.083837,63.138596,64.611216,64.841313
41,67.740534,68.292767,65.347526,66.820147,67.050244
42,70.133542,71.05393,67.004224,68.845,69.259174
43,72.158395,73.078783,69.397232,70.869853,71.376066
44,74.183248,74.735481,71.422085,73.262861,73.400919
45,76.208101,76.576256,72.894705,75.471791,75.287713
46,78.232954,78.785187,75.103636,76.760334,77.220528
47,80.625962,81.178195,76.944411,78.969264,79.429458
48,82.466737,83.01897,79.337419,80.994117,81.454311
49,84.123435,84.859746,80.81004,83.01897,83.203048
50,86.148288,87.620909,83.01897,85.043823,85.457998
51,88.357219,89.277606,85.043823,87.068676,87.436831
52,89.829839,90.934304,86.516443,89.277606,89.139548
53,92.03877,92.77508,88.357219,90.934304,91.026343
54,93.695467,94.98401,90.382072,92.77508,92.959157
55,95.904398,96.824786,92.222847,94.98401,94.98401
56,97.745173,99.217794,94.2477,97.008863,97.054882
57,99.401871,101.058569,95.904398,98.481483,98.71158
58,100.690414,102.347112,97.561096,100.506336,100.276239
59,103.451577,104.924197,99.770026,102.531189,102.669247
60,104.74012,106.764973,101.610802,104.187887,104.325945
61,107.133128,108.605748,103.819732,106.028662,106.396818
62,108.973903,110.078368,104.74012,108.053515,107.961477
63,110.262446,111.735066,106.94905,109.710213,109.664194
64,112.287299,113.391764,108.605748,111.366911,111.412931
65,113.575842,115.416617,110.630601,112.839531,113.115648
66,115.416617,117.257392,112.103221,115.416617,115.048462
67,117.809625,119.282245,113.759919,117.257392,117.027295
68,119.6504,121.307098,115.232539,118.545935,118.683993
69,119.466323,122.043408,117.809625,120.570788,119.972536
70,119.6504,124.252339,119.282245,121.307098,121.123021
-1,0.0,0.0,0.0,0.0,0.0
-2,0.0,0.0,0.0,0.0,0.0
-3,0.0,0.0,0.0,0.0,0.0
-4,0.0,0.0,0.0,0.0,0.0
-5,0.0,0.0,0.0,0.0,0.0
-6,0.0,0.0,0.0,0.0,0.0
-7,0.0,0.0,0.0,0.0,0.0
-8,0.0,0.0,0.0,0.0,0.0
-9,-1.47262,-1.47262,-1.104465,-1.47262,-1.380582
-10,-3.313396,-3.681551,-3.129318,-3.497473,-3.405434
-11,-5.154171,-5.522326,-4.970094,-5.154171,-5.20019
-12,-7.363102,-7.363102,-6.810869,-6.994946,-7.133005
-13,-9.203877,-9.387954,-8.835722,-9.019799,-9.111838
-14,-11.044652,-11.412807,-10.49242,-11.044652,-10.998633
-15,-13.069505,-13.253583,-12.70135,-12.885428,-12.977467
-16,-14.542126,-15.278436,-14.173971,-14.542126,-14.634164
-17,-16.566979,-17.119211,-16.198823,-16.566979,-16.612998
-18,-18.775909,-19.328142,-18.223676,-18.407754,-18.68387
-19,-20.616684,-20.984839,-20.064452,-20.432607,-20.524646
-20,-22.641537,-23.19377,-22.273382,-22.45746,-22.641537
-21,-24.66639,-25.4027,-24.114158,-24.298235,-24.620371
-22,-26.875321,-27.243476,-25.770855,-26.691243,-26.645224
-23,-29.084251,-29.636484,-27.795708,-28.716096,-28.808135
-24,-31.109104,-31.477259,-30.004639,-30.556871,-30.786968
-25,-33.133957,-33.68619,-32.029492,-32.581724,-32.857841
-26,-35.15881,-35.711043,-34.238422,-34.974732,-35.020752
-27,-37.551818,-37.919973,-36.263275,-36.999585,-37.183663
-28,-39.576671,-40.497059,-38.104051,-39.024438,-39.300555
-29,-41.601524,-42.705989,-40.128904,-41.233369,-41.417446
-30,-43.994532,-44.546764,-42.337834,-43.442299,-43.580357
-31,-45.835307,-46.571617,-44.362687,-45.098997,-45.467152
-32,-48.228315,-49.33278,-46.203462,-47.492005,-47.814141
-33,-50.437246,-51.173556,-48.412393,-49.516858,-49.885013
-34,-52.462099,-53.566564,-50.253168,-51.725788,-52.001905
-35,-54.671029,-55.959572,-52.830254,-53.750641,-54.302874
-36,-56.87996,-57.984425,-54.486952,-55.775494,-56.281708
-37,-59.08889,-60.377433,-56.511804,-58.168502,-58.536657
-38,-61.297821,-62.402286,-59.08889,-59.8252,-60.653549
-39,-63.322673,-64.795294,-60.929665,-62.402286,-62.86248
-40,-65.347526,-66.636069,-62.770441,-64.243061,-64.749274
-41,-67.372379,-68.660922,-65.163449,-66.267914,-66.866166
-42,-69.765387,-71.238008,-66.636069,-68.292767,-68.983058
-43,-71.79024,-73.078783,-69.213155,-70.685775,-71.191988
-44,-73.815093,-74.735481,-71.05393,-72.52655,-73.032764
-45,-75.839946,-77.496644,-73.262861,-74.551403,-75.287713
-46,-77.864799,-79.153342,-74.919558,-76.576256,-77.128489
-47,-79.889652,-81.730427,-76.944411,-78.601109,-79.2914
-48,-82.098582,-83.75528,-78.785187,-80.81004,-81.362272
-49,-84.123435,-85.964211,-80.994117,-82.28266,-83.341106
-50,-85.780133,-87.804986,-83.01897,-84.123435,-85.181881
-51,-87.989064,-89.461684,-84.49159,-86.332366,-87.068676
-52,-89.829839,-91.118382,-86.332366,-88.725374,-89.00149
-53,-92.03877,-93.143235,-88.357219,-90.013917,-90.888285
-54,-94.063622,-94.98401,-90.197994,-92.406925,-92.913138
-55,-95.352165,-97.008863,-92.03877,-94.063622,-94.615855
-56,-97.377018,-98.849638,-93.879545,-95.72032,-96.45663
-57,-99.217794,-100.690414,-95.904398,-97.929251,-98.435464
-58,-101.610802,-103.267499,-97.929251,-99.585949,-100.598375
-59,-103.267499,-104.556042,-99.401871,-101.610802,-102.209054
-60,-104.924197,-106.94905,-101.426724,-103.819732,-104.279926
-61,-106.396818,-108.421671,-103.451577,-104.74012,-105.752546
-62,-108.605748,-110.078368,-104.74012,-106.94905,-107.593322
-63,-108.973903,-112.287299,-106.580895,-108.605748,-109.111961
-64,-110.814679,-114.312152,-108.237593,-110.262446,-110.906717
-65,-112.655454,-116.337005,-109.710213,-112.287299,-112.747493
-66,-113.943997,-117.44147,-112.103221,-114.312152,-114.45021
-67,-116.70516,-119.282245,-114.128074,-116.337005,-116.613121
-68,-118.91409,-121.307098,-114.680307,-118.17778,-118.269819
-69,-119.6504,-123.516029,-117.257392,-119.282245,-119.926517
-70,-122.227486,-125.172727,-118.361858,-121.123021,-121.721273
